date,side,entry_time,entryTime,entry_price,exit_time,exitTime,exit_price,sl,tp,exit_reason,pnl_points,r_multiple,news1,news2,news3
2023-02-21,SHORT,2023-02-21 09:30:00-05:00,9:30,12196.72,2023-02-21 09:32:00-05:00,9:32,12205.26,12205.26,12175.38,SL,-8.537706216,-1.0,epmi9,,
2023-02-21,LONG,2023-02-21 09:44:00-05:00,9:44,12240.36,2023-02-21 09:45:00-05:00,9:45,12231.79,12231.79,12261.78,SL,-8.568251961,-1.0,epmi9,,
2023-02-21,SHORT,2023-02-21 10:03:00-05:00,10:03,12191.49,2023-02-21 10:07:00-05:00,10:07,12200.03,12200.03,12170.16,SL,-8.534044789,-1.0,epmi9,,
2023-02-22,LONG,2023-02-22 09:43:00-05:00,9:43,12114.75,2023-02-22 09:46:00-05:00,9:46,12135.95,12106.27,12135.95,TP,21.20080531,2.5,,,fomc-m
2023-02-22,SHORT,2023-02-22 10:05:00-05:00,10:05,12069.81,2023-02-22 10:10:00-05:00,10:10,12048.69,12078.26,12048.69,TP,21.1221716,2.5,,,fomc-m
2023-02-22,LONG,2023-02-22 10:58:00-05:00,10:58,12063.96,2023-02-22 11:12:00-05:00,11:12,12055.52,12055.52,12085.08,SL,-8.444775248,-1.0,,,fomc-m
2023-02-23,SHORT,2023-02-23 10:13:00-05:00,10:13,12150.01,2023-02-23 10:14:00-05:00,10:14,12158.51,12158.51,12128.75,SL,-8.505005403,-1.0,,,
2023-02-23,SHORT,2023-02-23 10:54:00-05:00,10:54,12091.33,2023-02-23 11:01:00-05:00,11:01,12099.79,12099.79,12070.17,SL,-8.463931306,-1.0,,,
2023-02-24,SHORT,2023-02-24 10:02:00-05:00,10:02,11941.27,2023-02-24 10:03:00-05:00,10:03,11949.63,11949.63,11920.37,SL,-8.358889113,-1.0,pce,,
2023-02-24,SHORT,2023-02-24 10:57:00-05:00,10:57,11901.4,2023-02-24 10:59:00-05:00,10:59,11909.73,11909.73,11880.57,SL,-8.330981273,-1.0,pce,,
2023-02-27,LONG,2023-02-27 10:07:00-05:00,10:07,12129.54,2023-02-27 10:08:00-05:00,10:08,12150.77,12121.05,12150.77,TP,21.22669562,2.5,,,
2023-02-27,SHORT,2023-02-27 10:44:00-05:00,10:44,12071.14,2023-02-27 10:50:00-05:00,10:50,12079.59,12079.59,12050.02,SL,-8.449800193,-1.0,,,
2023-02-28,SHORT,2023-02-28 09:30:00-05:00,9:30,12036.42,2023-02-28 09:32:00-05:00,9:32,12044.84,12044.84,12015.35,SL,-8.425493109,-1.0,cb-cc,,
2023-02-28,LONG,2023-02-28 10:02:00-05:00,10:02,12072.24,2023-02-28 10:06:00-05:00,10:06,12093.37,12063.79,12093.37,TP,21.12642291,2.5,cb-cc,,
2023-02-28,SHORT,2023-02-28 10:33:00-05:00,10:33,12046.17,2023-02-28 10:35:00-05:00,10:35,12054.6,12054.6,12025.09,SL,-8.432318222,-1.0,cb-cc,,
2023-03-01,SHORT,2023-03-01 10:16:00-05:00,10:16,11939.24,2023-03-01 10:17:00-05:00,10:17,11947.6,11947.6,11918.34,SL,-8.357466506,-1.0,apmi1,,
2023-03-01,LONG,2023-03-01 10:46:00-05:00,10:46,11998.88,2023-03-01 10:52:00-05:00,10:52,11990.48,11990.48,12019.88,SL,-8.39921496,-1.0,apmi1,,
2023-03-02,LONG,2023-03-02 09:32:00-05:00,9:32,11836.87,2023-03-02 09:34:00-05:00,9:34,11857.59,11828.59,11857.59,TP,20.71452738,2.5,,,
2023-03-02,LONG,2023-03-02 10:56:00-05:00,10:56,11903.04,2023-03-02 11:05:00-05:00,11:05,11894.71,11894.71,11923.87,SL,-8.332127412,-1.0,,,
2023-03-03,SHORT,2023-03-03 09:33:00-05:00,9:33,12101.53,2023-03-03 09:37:00-05:00,9:37,12110.0,12110.0,12080.35,SL,-8.471070036,-1.0,epmi1,,
2023-03-03,LONG,2023-03-03 09:51:00-05:00,9:51,12143.12,2023-03-03 09:53:00-05:00,9:53,12164.37,12134.62,12164.37,TP,21.2504603,2.5,epmi1,,
2023-03-03,LONG,2023-03-03 10:26:00-05:00,10:26,12189.49,2023-03-03 10:33:00-05:00,10:33,12210.82,12180.96,12210.82,TP,21.3316058,2.5,epmi1,,
2023-03-06,LONG,2023-03-06 09:44:00-05:00,9:44,12361.16,2023-03-06 09:46:00-05:00,9:46,12352.5,12352.5,12382.79,SL,-8.652809088,-1.0,,,
2023-03-06,LONG,2023-03-06 10:12:00-05:00,10:12,12376.11,2023-03-06 10:17:00-05:00,10:17,12397.76,12367.44,12397.76,TP,21.65818531,2.5,,,
2023-03-07,SHORT,2023-03-07 09:30:00-05:00,9:30,12306.96,2023-03-07 09:33:00-05:00,9:33,12315.57,12315.57,12285.42,SL,-8.614871871,-1.0,fed-chair-t,,
2023-03-07,SHORT,2023-03-07 10:11:00-05:00,10:11,12188.78,2023-03-07 10:12:00-05:00,10:12,12197.31,12197.31,12167.45,SL,-8.532146433,-1.0,fed-chair-t,,
2023-03-08,SHORT,2023-03-08 09:47:00-05:00,9:47,12150.99,2023-03-08 09:57:00-05:00,9:57,12159.49,12159.49,12129.72,SL,-8.505691448,-1.0,fed-chair-t,jolts,adp-nfp
2023-03-08,LONG,2023-03-08 10:35:00-05:00,10:35,12194.82,2023-03-08 10:41:00-05:00,10:41,12186.28,12186.28,12216.16,SL,-8.536373449,-1.0,fed-chair-t,jolts,adp-nfp
2023-03-09,LONG,2023-03-09 09:52:00-05:00,9:52,12304.36,2023-03-09 10:03:00-05:00,10:03,12325.89,12295.75,12325.89,TP,21.53262693,2.5,,,
2023-03-09,LONG,2023-03-09 10:45:00-05:00,10:45,12323.28,2023-03-09 10:50:00-05:00,10:50,12314.65,12314.65,12344.84,SL,-8.626294713,-1.0,,,
2023-03-10,SHORT,2023-03-10 09:38:00-05:00,9:38,11952.49,2023-03-10 09:39:00-05:00,9:39,11931.58,11960.86,11931.58,TP,20.91686531,2.5,,ur,nfp
2023-03-13,SHORT,2023-03-13 09:40:00-04:00,9:40,11732.01,2023-03-13 09:41:00-04:00,9:41,11740.23,11740.23,11711.48,SL_same_bar,-8.21240918,-1.0,,,
2023-03-13,LONG,2023-03-13 09:59:00-04:00,9:59,11884.03,2023-03-13 10:00:00-04:00,10:00,11875.72,11875.72,11904.83,SL,-8.318823733,-1.0,,,
2023-03-14,LONG,2023-03-14 09:33:00-04:00,9:33,12077.18,2023-03-14 09:34:00-04:00,9:34,12068.73,12068.73,12098.32,SL,-8.454026042,-1.0,cpi,,
2023-03-14,LONG,2023-03-14 10:06:00-04:00,10:06,12130.78,2023-03-14 10:10:00-04:00,10:10,12122.29,12122.29,12152.01,SL,-8.491547854,-1.0,cpi,,
2023-03-15,LONG,2023-03-15 09:32:00-04:00,9:32,12079.07,2023-03-15 09:33:00-04:00,9:33,12100.21,12070.61,12100.21,TP,21.1383702,2.5,ppi,retail-sales,
2023-03-15,SHORT,2023-03-15 10:28:00-04:00,10:28,12068.09,2023-03-15 10:29:00-04:00,10:29,12076.54,12076.54,12046.97,SL,-8.447665136,-1.0,ppi,retail-sales,
2023-03-16,SHORT,2023-03-16 09:32:00-04:00,9:32,12208.04,2023-03-16 09:36:00-04:00,9:36,12186.68,12216.59,12186.68,TP,21.36406992,2.5,,,
2023-03-16,LONG,2023-03-16 09:55:00-04:00,9:55,12244.36,2023-03-16 09:56:00-04:00,9:56,12265.79,12235.79,12265.79,TP,21.42762596,2.5,,,
2023-03-16,LONG,2023-03-16 10:40:00-04:00,10:40,12281.83,2023-03-16 10:41:00-04:00,10:41,12303.32,12273.23,12303.32,TP,21.49320205,2.5,,,
2023-03-17,LONG,2023-03-17 09:41:00-04:00,9:41,12599.31,2023-03-17 09:42:00-04:00,9:42,12590.49,12590.49,12621.36,SL,-8.81951569,-1.0,puom-cs,,
2023-03-17,LONG,2023-03-17 10:05:00-04:00,10:05,12649.09,2023-03-17 10:07:00-04:00,10:07,12640.24,12640.24,12671.23,SL,-8.854365133,-1.0,puom-cs,,
2023-03-17,SHORT,2023-03-17 10:26:00-04:00,10:26,12569.46,2023-03-17 10:27:00-04:00,10:27,12547.46,12578.25,12547.46,TP,21.99654753,2.5,puom-cs,,
2023-03-20,SHORT,2023-03-20 09:30:00-04:00,9:30,12498.48,2023-03-20 09:31:00-04:00,9:31,12476.61,12507.23,12476.61,TP,21.87234714,2.5,,,
2023-03-20,LONG,2023-03-20 10:32:00-04:00,10:32,12479.98,2023-03-20 10:33:00-04:00,10:33,12471.24,12471.24,12501.82,SL,-8.735985876,-1.0,,,
2023-03-20,LONG,2023-03-20 10:53:00-04:00,10:53,12491.97,2023-03-20 10:58:00-04:00,10:58,12513.83,12483.23,12513.83,TP,21.86095348,2.5,,,
2023-03-21,LONG,2023-03-21 09:36:00-04:00,9:36,12667.36,2023-03-21 09:38:00-04:00,9:38,12658.49,12658.49,12689.52,SL,-8.867149664,-1.0,,,
2023-03-21,LONG,2023-03-21 10:02:00-04:00,10:02,12686.21,2023-03-21 10:04:00-04:00,10:04,12677.33,12677.33,12708.41,SL,-8.880345906,-1.0,,,
2023-03-21,SHORT,2023-03-21 10:19:00-04:00,10:19,12642.52,2023-03-21 10:24:00-04:00,10:24,12620.39,12651.37,12620.39,TP,22.12440491,2.5,,,
2023-03-22,LONG,2023-03-22 10:01:00-04:00,10:01,12752.41,2023-03-22 10:02:00-04:00,10:02,12743.48,12743.48,12774.73,SL,-8.926688026,-1.0,,,fomc-s
2023-03-22,LONG,2023-03-22 10:28:00-04:00,10:28,12776.94,2023-03-22 10:29:00-04:00,10:29,12799.3,12768.0,12799.3,TP,22.35964777,2.5,,,fomc-s
2023-03-23,LONG,2023-03-23 09:34:00-04:00,9:34,12733.87,2023-03-23 09:36:00-04:00,9:36,12724.95,12724.95,12756.15,SL,-8.913706077,-1.0,,,
2023-03-23,LONG,2023-03-23 10:55:00-04:00,10:55,12863.14,2023-03-23 10:57:00-04:00,10:57,12854.14,12854.14,12885.65,SL,-9.004198035,-1.0,,,
2023-03-27,SHORT,2023-03-27 09:34:00-04:00,9:34,12782.49,2023-03-27 09:35:00-04:00,9:35,12791.44,12791.44,12760.12,SL,-8.947745605,-1.0,,,
2023-03-27,LONG,2023-03-27 09:52:00-04:00,9:52,12826.31,2023-03-27 09:54:00-04:00,9:54,12817.33,12817.33,12848.76,SL,-8.978418438,-1.0,,,
2023-03-27,SHORT,2023-03-27 10:33:00-04:00,10:33,12767.06,2023-03-27 10:36:00-04:00,10:36,12744.72,12776.0,12744.72,TP,22.3423635,2.5,,,
2023-03-28,SHORT,2023-03-28 09:40:00-04:00,9:40,12589.17,2023-03-28 09:42:00-04:00,9:42,12567.14,12597.99,12567.14,TP,22.03105327,2.5,cb-cc,,
2023-03-28,SHORT,2023-03-28 10:02:00-04:00,10:02,12569.75,2023-03-28 10:03:00-04:00,10:03,12578.55,12578.55,12547.76,SL,-8.798827976,-1.0,cb-cc,,
2023-03-28,LONG,2023-03-28 10:20:00-04:00,10:20,12603.55,2023-03-28 10:21:00-04:00,10:21,12594.73,12594.73,12625.61,SL,-8.822488316,-1.0,cb-cc,,
2023-03-29,LONG,2023-03-29 09:35:00-04:00,9:35,12782.48,2023-03-29 09:48:00-04:00,9:48,12804.85,12773.53,12804.85,TP,22.36934184,2.5,,,
2023-03-29,SHORT,2023-03-29 10:29:00-04:00,10:29,12769.27,2023-03-29 10:38:00-04:00,10:38,12746.93,12778.21,12746.93,TP,22.34622661,2.5,,,
2023-03-30,LONG,2023-03-30 10:02:00-04:00,10:02,12952.77,2023-03-30 10:05:00-04:00,10:05,12943.71,12943.71,12975.44,SL,-9.066942256,-1.0,,,
2023-03-30,LONG,2023-03-30 10:33:00-04:00,10:33,12975.63,2023-03-30 10:34:00-04:00,10:34,12966.55,12966.55,12998.34,SL,-9.08294356,-1.0,,,
2023-03-31,LONG,2023-03-31 09:44:00-04:00,9:44,13009.57,2023-03-31 09:52:00-04:00,9:52,13032.33,13000.46,13032.33,TP,22.76674434,2.5,pce,,
2023-03-31,LONG,2023-03-31 10:38:00-04:00,10:38,13050.04,2023-03-31 11:22:00-04:00,11:22,13072.87,13040.9,13072.87,TP,22.83756209,2.5,pce,,
2023-04-03,LONG,2023-04-03 09:51:00-04:00,9:51,13126.65,2023-04-03 09:53:00-04:00,9:53,13117.46,13117.46,13149.62,SL,-9.188656144,-1.0,apmi1,,
2023-04-03,LONG,2023-04-03 10:26:00-04:00,10:26,13138.43,2023-04-03 10:31:00-04:00,10:31,13129.23,13129.23,13161.42,SL,-9.19690019,-1.0,apmi1,,
2023-04-03,SHORT,2023-04-03 10:55:00-04:00,10:55,13073.31,2023-04-03 11:08:00-04:00,11:08,13050.43,13082.46,13050.43,TP,22.87828653,2.5,apmi1,,
2023-04-04,SHORT,2023-04-04 09:46:00-04:00,9:46,13123.44,2023-04-04 09:47:00-04:00,9:47,13132.62,13132.62,13100.47,SL,-9.186406764,-1.0,,jolts,
2023-04-04,LONG,2023-04-04 10:16:00-04:00,10:16,13191.89,2023-04-04 10:17:00-04:00,10:17,13182.65,13182.65,13214.97,SL,-9.234321832,-1.0,,jolts,
2023-04-04,SHORT,2023-04-04 10:50:00-04:00,10:50,13146.73,2023-04-04 10:54:00-04:00,10:54,13155.94,13155.94,13123.73,SL,-9.202713978,-1.0,,jolts,
2023-04-05,SHORT,2023-04-05 09:33:00-04:00,9:33,13051.37,2023-04-05 09:36:00-04:00,9:36,13028.53,13060.5,13028.53,TP,22.83989455,2.5,epmi1,,adp-nfp
2023-04-05,SHORT,2023-04-05 10:39:00-04:00,10:39,12965.5,2023-04-05 10:44:00-04:00,10:44,12942.81,12974.57,12942.81,TP,22.68962224,2.5,epmi1,,adp-nfp
2023-04-06,SHORT,2023-04-06 09:37:00-04:00,9:37,12859.9,2023-04-06 09:38:00-04:00,9:38,12868.9,12868.9,12837.39,SL,-9.001927131,-1.0,,,
2023-04-06,LONG,2023-04-06 10:09:00-04:00,10:09,12911.47,2023-04-06 10:11:00-04:00,10:11,12934.06,12902.43,12934.06,TP,22.59506897,2.5,,,
2023-04-10,SHORT,2023-04-10 09:30:00-04:00,9:30,12933.19,2023-04-10 09:32:00-04:00,9:32,12910.55,12942.24,12910.55,TP,22.63307548,2.5,,,
2023-04-10,LONG,2023-04-10 10:19:00-04:00,10:19,12902.03,2023-04-10 10:20:00-04:00,10:20,12893.0,12893.0,12924.61,SL,-9.031423063,-1.0,,,
2023-04-10,LONG,2023-04-10 10:41:00-04:00,10:41,12914.18,2023-04-10 11:04:00-04:00,11:04,12936.78,12905.14,12936.78,TP,22.59981816,2.5,,,
2023-04-11,SHORT,2023-04-11 09:44:00-04:00,9:44,13001.38,2023-04-11 09:48:00-04:00,9:48,13010.48,13010.48,12978.62,SL,-9.100962762,-1.0,,,
2023-04-11,SHORT,2023-04-11 10:48:00-04:00,10:48,12960.9,2023-04-11 10:49:00-04:00,10:49,12969.98,12969.98,12938.22,SL,-9.07263302,-1.0,,,
2023-04-12,SHORT,2023-04-12 09:30:00-04:00,9:30,13045.43,2023-04-12 09:31:00-04:00,9:31,13054.57,13054.57,13022.61,SL,-9.131804221,-1.0,cpi,,fomc-m
2023-04-12,SHORT,2023-04-12 10:58:00-04:00,10:58,12920.64,2023-04-12 11:01:00-04:00,11:01,12898.03,12929.69,12898.03,TP,22.61112254,2.5,cpi,,fomc-m
2023-04-13,LONG,2023-04-13 09:38:00-04:00,9:38,12946.27,2023-04-13 09:39:00-04:00,9:39,12968.93,12937.21,12968.93,TP,22.65598009,2.5,ppi,,
2023-04-14,LONG,2023-04-14 09:32:00-04:00,9:32,13039.1,2023-04-14 09:36:00-04:00,9:36,13061.91,13029.97,13061.91,TP,22.81841817,2.5,puom-cs,retail-sales,
2023-04-14,SHORT,2023-04-14 10:26:00-04:00,10:26,13044.36,2023-04-14 10:42:00-04:00,10:42,13021.53,13053.49,13021.53,TP,22.82762852,2.5,puom-cs,retail-sales,
2023-04-17,SHORT,2023-04-17 09:30:00-04:00,9:30,13061.94,2023-04-17 09:33:00-04:00,9:33,13071.08,13071.08,13039.08,SL,-9.143355276,-1.0,,,
2023-04-17,SHORT,2023-04-17 10:44:00-04:00,10:44,13020.75,2023-04-17 10:48:00-04:00,10:48,13029.86,13029.86,12997.96,SL,-9.114523398,-1.0,,,
2023-04-18,SHORT,2023-04-18 09:35:00-04:00,9:35,13168.07,2023-04-18 09:36:00-04:00,9:36,13177.28,13177.28,13145.02,SL,-9.217646891,-1.0,,,
2023-04-18,SHORT,2023-04-18 10:07:00-04:00,10:07,13118.19,2023-04-18 10:25:00-04:00,10:25,13095.23,13127.37,13095.23,TP,22.95682782,2.5,,,
2023-04-19,LONG,2023-04-19 09:37:00-04:00,9:37,13017.69,2023-04-19 09:40:00-04:00,9:40,13008.58,13008.58,13040.47,SL,-9.112383229,-1.0,,,
2023-04-19,LONG,2023-04-19 10:42:00-04:00,10:42,13034.07,2023-04-19 11:01:00-04:00,11:01,13056.88,13024.95,13056.88,TP,22.80962375,2.5,,,
2023-04-20,LONG,2023-04-20 09:43:00-04:00,9:43,12996.99,2023-04-20 09:46:00-04:00,9:46,13019.74,12987.9,13019.74,TP,22.74473917,2.5,,,
2023-04-21,SHORT,2023-04-21 09:54:00-04:00,9:54,12940.36,2023-04-21 09:56:00-04:00,9:56,12917.71,12949.42,12917.71,TP,22.64562776,2.5,apmi9,epmi9,
2023-04-21,LONG,2023-04-21 10:25:00-04:00,10:25,12968.03,2023-04-21 10:27:00-04:00,10:27,12990.72,12958.95,12990.72,TP,22.69404517,2.5,apmi9,epmi9,
2023-04-24,SHORT,2023-04-24 09:30:00-04:00,9:30,12987.01,2023-04-24 09:33:00-04:00,9:33,12996.1,12996.1,12964.28,SL,-9.090904822,-1.0,,,
2023-04-24,LONG,2023-04-24 09:43:00-04:00,9:43,13034.53,2023-04-24 09:50:00-04:00,9:50,13025.4,13025.4,13057.34,SL,-9.124170058,-1.0,,,
2023-04-24,SHORT,2023-04-24 10:08:00-04:00,10:08,12991.34,2023-04-24 10:13:00-04:00,10:13,13000.44,13000.44,12968.61,SL,-9.09393985,-1.0,,,
2023-04-25,SHORT,2023-04-25 10:14:00-04:00,10:14,12865.99,2023-04-25 10:48:00-04:00,10:48,12874.99,12874.99,12843.47,SL,-9.006190345,-1.0,cb-cc,,
2023-04-26,SHORT,2023-04-26 09:35:00-04:00,9:35,12840.3,2023-04-26 09:36:00-04:00,9:36,12849.28,12849.28,12817.82,SL,-8.988206638,-1.0,,,
2023-04-26,SHORT,2023-04-26 10:24:00-04:00,10:24,12822.47,2023-04-26 10:29:00-04:00,10:29,12831.45,12831.45,12800.03,SL,-8.975731719,-1.0,,,
2023-04-27,LONG,2023-04-27 10:13:00-04:00,10:13,12976.08,2023-04-27 10:14:00-04:00,10:14,12998.79,12967.0,12998.79,TP,22.70814823,2.5,,,
2023-04-28,SHORT,2023-04-28 09:45:00-04:00,9:45,13110.22,2023-04-28 09:46:00-04:00,9:46,13119.4,13119.4,13087.28,SL,-9.17715647,-1.0,pce,,
2023-04-28,LONG,2023-04-28 10:19:00-04:00,10:19,13190.16,2023-04-28 10:26:00-04:00,10:26,13213.25,13180.93,13213.25,TP,23.08278733,2.5,pce,,
2023-05-01,LONG,2023-05-01 09:51:00-04:00,9:51,13236.47,2023-05-01 10:00:00-04:00,10:00,13227.2,13227.2,13259.63,SL,-9.265529155,-1.0,apmi1,,
2023-05-01,LONG,2023-05-01 10:57:00-04:00,10:57,13239.12,2023-05-01 11:13:00-04:00,11:13,13229.85,13229.85,13262.28,SL,-9.267381543,-1.0,apmi1,,
2023-05-02,SHORT,2023-05-02 09:43:00-04:00,9:43,13206.62,2023-05-02 09:44:00-04:00,9:44,13215.87,13215.87,13183.51,SL,-9.244634371,-1.0,,jolts,
2023-05-02,SHORT,2023-05-02 10:05:00-04:00,10:05,13204.07,2023-05-02 10:10:00-04:00,10:10,13180.97,13213.32,13180.97,TP,23.10713052,2.5,,jolts,
2023-05-03,LONG,2023-05-03 09:57:00-04:00,9:57,13163.32,2023-05-03 10:03:00-04:00,10:03,13154.1,13154.1,13186.35,SL,-9.214322656,-1.0,epmi1,adp-nfp,fomc-s
2023-05-03,SHORT,2023-05-03 10:40:00-04:00,10:40,13134.1,2023-05-03 10:41:00-04:00,10:41,13143.3,13143.3,13111.12,SL,-9.193872905,-1.0,epmi1,adp-nfp,fomc-s
2023-05-04,SHORT,2023-05-04 09:43:00-04:00,9:43,12986.7,2023-05-04 09:44:00-04:00,9:44,12963.97,12995.79,12963.97,TP,22.72672256,2.5,,,nfp
2023-05-04,SHORT,2023-05-04 10:25:00-04:00,10:25,12958.76,2023-05-04 10:35:00-04:00,10:35,12967.83,12967.83,12936.08,SL,-9.071131451,-1.0,,,nfp
2023-05-05,LONG,2023-05-05 09:30:00-04:00,9:30,13068.18,2023-05-05 09:31:00-04:00,9:31,13059.03,13059.03,13091.05,SL,-9.147726835,-1.0,,ur,
2023-05-08,SHORT,2023-05-08 09:45:00-04:00,9:45,13212.69,2023-05-08 10:02:00-04:00,10:02,13221.94,13221.94,13189.57,SL,-9.248885607,-1.0,,,
2023-05-08,LONG,2023-05-08 10:53:00-04:00,10:53,13225.0,2023-05-08 11:46:00-04:00,11:46,13248.15,13215.75,13248.15,TP,23.14375809,2.5,,,
2023-05-09,LONG,2023-05-09 09:46:00-04:00,9:46,13224.59,2023-05-09 09:53:00-04:00,9:53,13215.33,13215.33,13247.73,SL,-9.257213033,-1.0,,,
2023-05-09,LONG,2023-05-09 10:02:00-04:00,10:02,13243.5,2023-05-09 10:07:00-04:00,10:07,13234.23,13234.23,13266.67,SL,-9.270447361,-1.0,,,
2023-05-10,LONG,2023-05-10 10:09:00-04:00,10:09,13356.95,2023-05-10 10:18:00-04:00,10:18,13347.6,13347.6,13380.32,SL,-9.3498622,-1.0,cpi,,
2023-05-10,SHORT,2023-05-10 10:48:00-04:00,10:48,13279.46,2023-05-10 10:52:00-04:00,10:52,13256.22,13288.76,13256.22,TP,23.23905828,2.5,cpi,,
2023-05-11,SHORT,2023-05-11 10:42:00-04:00,10:42,13307.54,2023-05-11 10:45:00-04:00,10:45,13316.86,13316.86,13284.25,SL,-9.315278749,-1.0,ppi,,
2023-05-11,LONG,2023-05-11 10:57:00-04:00,10:57,13343.68,2023-05-11 11:04:00-04:00,11:04,13367.04,13334.34,13367.04,TP,23.35144757,2.5,ppi,,
2023-05-12,SHORT,2023-05-12 10:08:00-04:00,10:08,13354.62,2023-05-12 10:11:00-04:00,10:11,13363.97,13363.97,13331.25,SL,-9.348231817,-1.0,puom-cs,,
2023-05-12,SHORT,2023-05-12 10:37:00-04:00,10:37,13333.33,2023-05-12 10:39:00-04:00,10:39,13342.66,13342.66,13309.99,SL,-9.333328916,-1.0,puom-cs,,
2023-05-15,SHORT,2023-05-15 09:31:00-04:00,9:31,13353.14,2023-05-15 09:45:00-04:00,9:45,13362.49,13362.49,13329.77,SL,-9.347199962,-1.0,,,
2023-05-15,SHORT,2023-05-15 09:55:00-04:00,9:55,13331.8,2023-05-15 10:07:00-04:00,10:07,13308.47,13341.13,13308.47,TP,23.33065392,2.5,,,
2023-05-15,LONG,2023-05-15 10:39:00-04:00,10:39,13333.04,2023-05-15 11:13:00-04:00,11:13,13356.38,13323.71,13356.38,TP,23.3328268,2.5,,,
2023-05-16,LONG,2023-05-16 09:37:00-04:00,9:37,13411.21,2023-05-16 09:43:00-04:00,9:43,13434.68,13401.83,13434.68,TP,23.46962521,2.5,,retail-sales,
2023-05-16,LONG,2023-05-16 10:31:00-04:00,10:31,13444.96,2023-05-16 10:36:00-04:00,10:36,13435.55,13435.55,13468.49,SL,-9.411471985,-1.0,,retail-sales,
2023-05-16,LONG,2023-05-16 10:59:00-04:00,10:59,13464.19,2023-05-16 11:36:00-04:00,11:36,13454.76,13454.76,13487.75,SL,-9.424932564,-1.0,,retail-sales,
2023-05-17,LONG,2023-05-17 09:33:00-04:00,9:33,13468.97,2023-05-17 09:35:00-04:00,9:35,13459.54,13459.54,13492.54,SL,-9.428276349,-1.0,,,
2023-05-17,SHORT,2023-05-17 09:55:00-04:00,9:55,13433.03,2023-05-17 10:11:00-04:00,10:11,13442.43,13442.43,13409.52,SL,-9.403118717,-1.0,,,
2023-05-17,LONG,2023-05-17 10:22:00-04:00,10:22,13454.11,2023-05-17 10:58:00-04:00,10:58,13477.65,13444.69,13477.65,TP,23.54468594,2.5,,,
2023-05-18,LONG,2023-05-18 09:43:00-04:00,9:43,13639.57,2023-05-18 10:06:00-04:00,10:06,13663.43,13630.02,13663.43,TP,23.86923981,2.5,,,
2023-05-19,SHORT,2023-05-19 09:56:00-04:00,9:56,13830.23,2023-05-19 09:59:00-04:00,9:59,13839.91,13839.91,13806.02,SL,-9.681159269,-1.0,fed-chair-s,,
2023-05-19,LONG,2023-05-19 10:25:00-04:00,10:25,13852.35,2023-05-19 10:29:00-04:00,10:29,13842.65,13842.65,13876.59,SL,-9.696642137,-1.0,fed-chair-s,,
2023-05-19,SHORT,2023-05-19 10:47:00-04:00,10:47,13825.19,2023-05-19 11:04:00-04:00,11:04,13834.87,13834.87,13801.0,SL,-9.677633413,-1.0,fed-chair-s,,
2023-05-22,LONG,2023-05-22 09:44:00-04:00,9:44,13855.35,2023-05-22 09:46:00-04:00,9:46,13845.65,13845.65,13879.6,SL,-9.698744857,-1.0,,,
2023-05-22,SHORT,2023-05-22 10:47:00-04:00,10:47,13840.37,2023-05-22 10:58:00-04:00,10:58,13850.06,13850.06,13816.15,SL,-9.688256944,-1.0,,,
2023-05-23,LONG,2023-05-23 09:50:00-04:00,9:50,13806.33,2023-05-23 10:15:00-04:00,10:15,13796.67,13796.67,13830.49,SL,-9.664433477,-1.0,apmi9,epmi9,
2023-05-24,SHORT,2023-05-24 10:10:00-04:00,10:10,13562.9,2023-05-24 10:16:00-04:00,10:16,13572.39,13572.39,13539.17,SL,-9.494030175,-1.0,,,fomc-m
2023-05-24,SHORT,2023-05-24 10:29:00-04:00,10:29,13549.06,2023-05-24 10:35:00-04:00,10:35,13558.54,13558.54,13525.35,SL,-9.484339845,-1.0,,,fomc-m
2023-05-25,SHORT,2023-05-25 09:40:00-04:00,9:40,13831.71,2023-05-25 09:41:00-04:00,9:41,13841.39,13841.39,13807.51,SL,-9.682197525,-1.0,,,
2023-05-25,LONG,2023-05-25 10:43:00-04:00,10:43,13868.25,2023-05-25 10:47:00-04:00,10:47,13892.52,13858.54,13892.52,TP,24.26943191,2.5,,,
2023-05-26,LONG,2023-05-26 09:46:00-04:00,9:46,14039.73,2023-05-26 09:50:00-04:00,9:50,14064.3,14029.9,14064.3,TP,24.56953037,2.5,pce,,
2023-05-29,SHORT,2023-05-29 09:36:00-04:00,9:36,14331.76,2023-05-29 10:26:00-04:00,10:26,14341.8,14341.8,14306.68,SL,-10.03223504,-1.0,bnk,,
2023-05-29,LONG,2023-05-29 10:31:00-04:00,10:31,14342.33,2023-05-29 12:59:00-04:00,12:59,14367.43,14332.29,14367.43,TP,25.09908497,2.5,bnk,,
2023-05-30,SHORT,2023-05-30 09:30:00-04:00,9:30,14474.31,2023-05-30 09:31:00-04:00,9:31,14448.98,14484.45,14448.98,TP,25.33005101,2.5,cb-cc,,
2023-05-30,SHORT,2023-05-30 09:57:00-04:00,9:57,14409.24,2023-05-30 10:00:00-04:00,10:00,14384.02,14419.32,14384.02,TP,25.21616593,2.5,cb-cc,,
2023-05-31,LONG,2023-05-31 09:42:00-04:00,9:42,14333.6,2023-05-31 09:45:00-04:00,9:45,14358.69,14323.57,14358.69,TP,25.08380666,2.5,,jolts,
